Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
1202,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:922,
1203,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:929,
1204,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:932,
1205,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:933,
1206,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:934,
1207,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:936,
1208,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:943,
1209,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:943,
1210,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:944,
1211,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:945,
1212,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:959,
1213,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:981,
1214,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:992,
1215,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:017,
1216,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:040,
1217,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:041,
1218,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:042,
1219,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:043,
1220,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:044,
1221,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:050,
1222,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:053,
1223,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:062,
1224,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:080,
1225,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:091,
1226,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:127,
1227,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:142,
1228,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:150,
1229,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:151,
1230,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:152,
1231,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:153,
1232,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:154,
1233,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:155,
1234,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:161,
1235,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:185,
1236,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:224,
1237,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:226,
1238,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:229,
1239,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:230,
1240,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:231,
1241,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:232,
1242,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:239,
1243,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:240,
1244,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:241,
1245,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:242,
1246,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:259,
1247,Receive,,Ext / Data,0x1610FF55,0,,00:00:02:267,
1248,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:278,
1249,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:292,
1250,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:316,
1251,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:337,
1252,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:338,
1253,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:339,
1254,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:340,
1255,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:341,
1256,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:02:342,
1257,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:347,
1258,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:350,
1259,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:359,
1260,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:377,
1261,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:388,
1262,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:424,
1263,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:439,
1264,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:447,
1265,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:448,
1266,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:449,
1267,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:450,
1268,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:451,
1269,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:452,
1270,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:458,
1271,Receive,,Ext / Data,0x1610FF33,0,,00:00:02:483,
1272,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:487,
1273,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:02:520,
1274,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:523,
1275,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:526,
1276,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:527,
1277,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:527,
1278,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:528,
1279,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:529,
1280,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:536,
1281,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:537,
1282,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:538,
1283,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:539,
1284,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:559,
1285,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:575,
1286,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:591,
1287,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:613,
1288,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:634,
1289,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:635,
1290,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:637,
1291,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:637,
1292,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:638,
1293,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:644,
1294,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:647,
1295,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:656,
1296,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:674,
1297,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:685,
1298,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:721,
1299,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:736,
1300,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:744,
1301,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:745,
1302,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:746,
1303,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:747,
1304,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:748,
